school_name,school_id,subject_id,item_name,question_no,n_items,n_sigs,item_ids,pattern,date_span_days,distinct_text_samples,min_cross_item_similarity,conflict_class
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,8bd94ee8f804ae36ccb3e47fb33b276b9e808770cc6509a4fde43f43e477f263,Chapter 5,11,2,2,7893400635 | 7893413713,per-section-variant,0,Match each equation with the correct answer by typeing the letter.      ||| Math each equation with the correct answer by typeing the letter.     ,0.991,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,d5048bb81361ec2c2fba404824a765e59ed8e8a19f15f4717da9ebd3b9f1a657,Chapter 10,2,3,2,7893397293 | 7893398190 | 7893399558,per-section-variant,0,"In the number 337 how many hundres, tens and ones are there? _hundreds _tens _ones ||| In the number 337 how many hundres, tens and ones are there? _hundres _tens _ones",0.992,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,0ccb894b17978239d6b08db92b404006307c08aca4eec01587b36c0262da9d7e,Chapter 11 Test: Multiply Fractions and Whole Numbers,3,3,2,8349090053 | 8349090081 | 8349090108,per-section-variant,2," Andrea bought 12 bagels and 10 muffins at the bakery. Of these items, 23 of the bagels were multigrain, and 35 of the m |||  Andrea bought 12 bagels and 10 muffins at the bakery. Of these items,  of the bagels were multigrain, and   of the muff |||  Andrea bought 12 bagels and 10 muffins at the bakery. Of these items,  of the bagels were multigrain, and  of the muffi",0.993,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,0ccb894b17978239d6b08db92b404006307c08aca4eec01587b36c0262da9d7e,Chapter 11 Test: Multiply Fractions and Whole Numbers,5,3,2,8349090053 | 8349090081 | 8349090108,per-section-variant,2,This is an item with more than one part. Copy your answer to this part for use in the other parts. Tommy has 5 jars. Eac,0.994,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,0046132646e2e83c62883fd0e87c71d964c27fff9dc8d60f7832505a14e8dfb4,Chapter 6 Test: Apply Multiplication to Perimeter and Area,9,2,2,8086935647 | 8086935837,per-section-variant,0,A wall is 12 feet long and 8 feet high. Fatima hangs a picture that is 2 feet long and 1 foot wide on the wall. What is ,0.994,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,4fd0ec3781512f403b1e35bb191fa4a2d3d3c5ccb41ff25cad0fb19218dc310a,Chapter 7 Test: Understand Division,1,2,2,8166133663 | 8166133681,per-section-variant,0,This is an item with more than one part.  Gina arranges her 21 puzzles in 7 eaqual stacks. Part A Which grid shows how G ||| This is an item with more than one part.  Gina arranges her 21 puzzles in 7 equal stacks. Part A Which grid shows how Gi,0.996,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,de4a66f6ecf44d0b7ffc08bfbc0b1cb31c247d0aff8b40a62d4502232dc46dd2,Module Assessment: Art Everywhere,8,2,2,8142590942 | 8143118067,per-section-variant,0,"Read the selection and answer each question. Giles at 14 by Diane de Anda A tiger cat that once roamed free, He claimed ",0.998,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,006c12732b9dbedff1a44c47bc73131959cc4dfb48171361bd8f92c0af28188d,Look Around and Explore!: Weekly Assessment: Week 2,1,3,2,7892321199 | 7892328219 | 7892329524,per-section-variant,0,Read the selection and answer each question. Topsy-Turvy (1)Clouds float at my feet. A bird bites my toes. There is dirt ||| Read the selection and answer each question. Topsy-Turvy Clouds float at my feet. A bird bites my toes. There is dirt in,0.999,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,a7039879d7738260096347162ae78c575cb94070ade7218158517f1a64512500,Look Around and Explore!: Weekly Assessment: Week 2,1,3,2,7334677764 | 7334679235 | 7334680366,per-section-variant,0,Read the selection and answer each question. Topsy-Turvy Clouds float at my feet. 2 A bird bites my toes. There is dirt  ||| Read the selection and answer each question. Topsy-Turvy Clouds float at my feet. A bird bites my toes. There is dirt in,0.999,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,006c12732b9dbedff1a44c47bc73131959cc4dfb48171361bd8f92c0af28188d,Look Around and Explore!: Weekly Assessment: Week 2,2,3,2,7892321199 | 7892328219 | 7892329524,per-section-variant,0,Read the selection and answer each question. Topsy-Turvy (1)Clouds float at my feet. A bird bites my toes. There is dirt ||| Read the selection and answer each question. Topsy-Turvy Clouds float at my feet. A bird bites my toes. There is dirt in,0.999,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,006c12732b9dbedff1a44c47bc73131959cc4dfb48171361bd8f92c0af28188d,Look Around and Explore!: Weekly Assessment: Week 2,3,3,2,7892321199 | 7892328219 | 7892329524,per-section-variant,0,Read the selection and answer each question. Topsy-Turvy (1)Clouds float at my feet. A bird bites my toes. There is dirt ||| Read the selection and answer each question. Topsy-Turvy Clouds float at my feet. A bird bites my toes. There is dirt in,0.999,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,006c12732b9dbedff1a44c47bc73131959cc4dfb48171361bd8f92c0af28188d,Look Around and Explore!: Weekly Assessment: Week 2,4,3,2,7892321199 | 7892328219 | 7892329524,per-section-variant,0,Read the selection and answer each question. Topsy-Turvy (1)Clouds float at my feet. A bird bites my toes. There is dirt ||| Read the selection and answer each question. Topsy-Turvy Clouds float at my feet. A bird bites my toes. There is dirt in,0.999,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,006c12732b9dbedff1a44c47bc73131959cc4dfb48171361bd8f92c0af28188d,Look Around and Explore!: Weekly Assessment: Week 2,5,3,2,7892321199 | 7892328219 | 7892329524,per-section-variant,0,Read the selection and answer each question. Topsy-Turvy (1)Clouds float at my feet. A bird bites my toes. There is dirt ||| Read the selection and answer each question. Topsy-Turvy Clouds float at my feet. A bird bites my toes. There is dirt in,0.999,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,497e9302ecd592a386d3397fee4f6596063c4fd191e5f9902bc70fa392e6be1e,M6W1 vocab quiz,1,2,2,8258565097 | 8264968178,per-section-variant,0,1_ making the cover of something attractive 2_  something that people have strong feelings about 3_ having doubts about ,0.999,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,421510c5c1c9e3c14bd19d29b87b764a7198f215a62aaf7ba59b197902500700,M6W1 vocab quiz,1,2,2,7730571088 | 7730573420,per-section-variant,0,1_ making the cover of something attractive 2_  something that people have strong feelings about 3_ having doubts about ,0.999,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,00177777a0e7d64081d079df3f05aa2549c52671b6a32d13b2355dd37d7f04b9,7.2 Grammar Review,4,2,2,7800632097 | 7802005513,per-section-variant,0,Choose the pronoun that can take the place of the underlined word or words. Grandpa built a birdhouse. ||| Type WE or THEY to take the place of each underlined subject. Dad and I walk to the store. _,1.0,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,00177777a0e7d64081d079df3f05aa2549c52671b6a32d13b2355dd37d7f04b9,7.2 Grammar Review,5,2,2,7800632097 | 7802005513,per-section-variant,0,Choose the pronoun that can take the place of the underlined word or words. The birdhouse is made of wood. ||| Type WE or THEY to take the place of each underlined subject. Pedro and Kristen want some bananas. _,1.0,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,2,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Brady is placing square tiles on the floor of the kitchen. Each unit square is 1 square foot. Which equations can Brady  ||| Greg drew a shape on dot paper. What is the area of the shape? Enter the correct answer in the box. _ square units,1.0,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,4,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Each unit square of this figure is 1 square foot. What is the area of the figure? Enter the correct answer in the box. _,1.0,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,5,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Lucinda drew a rectangle with a length of 5 inches and a width of 3 inches. How can she make the area of the rectangle b ||| Simon draws a sketch of the floor of his tree house on grid paper. Each unit square is 1 square foot.  What is the area ,1.0,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,7,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,"Ms. Rodriguez, Mr. Wilson, and Ms. Schuster have rectangular bulletin boards in their classrooms. Each teacher?s bulleti",1.0,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,8,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,The diagram shows the toddler play area at the water park. What is the area of the toddler play area?   ||| This large rectangle was made by putting two small rectangles together. Part A. What is the area of each small rectangle,1.0,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,4e85547b4f41502a8c08ae30d3cb38d95259c6c742ac2a819a337cf5554c199d,Grade 3 FAST Practice- ELA,13,2,2,8344562580 | 8346388108,per-section-variant,0,How does Ras feel about the trip to the mountains? ||| How does the author develop the theme that something special can happen when you are not expecting it?,1.0,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,4e85547b4f41502a8c08ae30d3cb38d95259c6c742ac2a819a337cf5554c199d,Grade 3 FAST Practice- ELA,26,2,2,8344562580 | 8346388108,per-section-variant,0,Match each statement with the character whose viewpoint it describes in Passage 2 .,1.0,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,9b4457365f1dac9478249b6a8c1663b42f80e6ebe96d8ca35e00a433fc3b0f59,Chapter 1 Test: Understand Multiplication and Division of Whole Numbers,2,2,2,8018791226 | 8018791881,per-section-variant,1,"What is  6,736 ×32?  Enter the correct answer in the box. _",1.0,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,9b4457365f1dac9478249b6a8c1663b42f80e6ebe96d8ca35e00a433fc3b0f59,Chapter 1 Test: Understand Multiplication and Division of Whole Numbers,3,2,2,8018791226 | 8018791881,per-section-variant,1,"Denny divides 986 by 26 using partial quotients. What is the sum of the partial quotients used to solve Denny's problem? ||| The distance between Kinsey?s house and her school is 1,325 feet. Kinsey walks to school each morning and gets a ride ho",1.0,rewording_or_format
